File Name, File Index,  Size (cm), Size (px)
DataIn/MISPFeb2432.jpg, MISPFeb2432.jpg, 0.15327644390249054, 88.23831367382311
DataIn/MISPFeb2433.jpg, MISPFeb2433.jpg, 0.1989688701552984, 114.54256850621083
DataIn/MISPFeb2434.jpg, MISPFeb2434.jpg, 0.1552520145856087, 89.37561188601732
DataIn/MISPFeb2435.jpg, MISPFeb2435.jpg, 0.16425222590830388, 94.5568612000208
DataIn/MISPFeb2436.jpg, MISPFeb2436.jpg, 0.19742359050715852, 113.65298060323803
DataIn/MISPFeb2437.jpg, MISPFeb2437.jpg, 0.11451518453944294, 65.92419889539804
DataIn/MISPFeb2438.jpg, MISPFeb2438.jpg, 0.149155864378945, 85.86617494683223
DataIn/MISPFeb2439.jpg, MISPFeb2439.jpg, 0.15844548909238862, 91.21403400793103
DataIn/MISPFeb2440.jpg, MISPFeb2440.jpg, 0.20761481401317655, 119.5198728245642
DataIn/MISPFeb2441.jpg, MISPFeb2441.jpg, 0.12646086587433358, 72.80109889280519
DataIn/MISPFeb2442.jpg, MISPFeb2442.jpg, 0.12580298979923799, 72.42237223399962
DataIn/MISPFeb2443.jpg, MISPFeb2443.jpg, 0.17130223184311877, 98.6154146165801
DataIn/MISPFeb2444.jpg, MISPFeb2444.jpg, 0.203956407356647, 117.41379816699569
DataIn/MISPFeb2445.jpg, MISPFeb2445.jpg, 0.14772276400148682, 85.0411665018772
DataIn/MISPFeb2446.jpg, MISPFeb2446.jpg, 0.19390752551772966, 111.6288493177279
DataIn/MISPFeb2447.jpg, MISPFeb2447.jpg, 0.18770846420395604, 108.06016842481785
DataIn/MISPFeb2448.jpg, MISPFeb2448.jpg, 0.13419385327921268, 77.25283166331187
DataIn/MISPFeb2449.jpg, MISPFeb2449.jpg, 0.2046874230168936, 117.83462988442744
DataIn/MISPFeb2450.jpg, MISPFeb2450.jpg, 0.14139821664981778, 81.40024569987489
DataIn/MISPFeb2451.jpg, MISPFeb2451.jpg, 0.15080560175194485, 86.81589716175259
DataIn/MISPFeb2452.jpg, MISPFeb2452.jpg, 0.1961124536461536, 112.89818421923357
DataIn/MISPFeb2453.jpg, MISPFeb2453.jpg, 0.12588691041929137, 72.47068372797375
DataIn/MISPFeb2454.jpg, MISPFeb2454.jpg, 0.15756703318507823, 90.70832376358854
DataIn/MISPFeb2455.jpg, MISPFeb2455.jpg, 0.15553357627046696, 89.5377015563835
DataIn/MISPFeb2456.jpg, MISPFeb2456.jpg, 0.1549407320376915, 89.19641248391103
DataIn/MISPFeb2457.jpg, MISPFeb2457.jpg, 0.15176298061552818, 87.36704184073076
DataIn/MISPFeb2458.jpg, MISPFeb2458.jpg, 0.1431690105672592, 82.41965784932621
DataIn/MISPFeb2459.jpg, MISPFeb2459.jpg, 0.1590252681709158, 91.54780172128658
DataIn/MISPFeb2460.jpg, MISPFeb2460.jpg, 0.1266277795061621, 72.89718787443039
DataIn/MISPFeb2461.jpg, MISPFeb2461.jpg, 0.15168342984050895, 87.32124598286491
DataIn/MISPFeb2462.jpg, MISPFeb2462.jpg, 0.1455000044046983, 83.7615663654877
DataIn/MISPFeb2463.jpg, MISPFeb2463.jpg, 0.1407994314329739, 81.05553651663777
DataIn/MISPFeb2464.jpg, MISPFeb2464.jpg, 0.1703749542835477, 98.08159868191383
DataIn/MISPFeb2465.jpg, MISPFeb2465.jpg, 0.16265540031897768, 93.637599285757
DataIn/MISPFeb2466.jpg, MISPFeb2466.jpg, 0.17147828762632042, 98.71676655968832
DataIn/MISPFeb2467.jpg, MISPFeb2467.jpg, 0.18671723086784436, 107.48953437428223
DataIn/MISPFeb2468.jpg, MISPFeb2468.jpg, 0.14559329690455147, 83.81527307120105
DataIn/MISPFeb2469.jpg, MISPFeb2469.jpg, 0.12130943893412567, 69.83552104767315
DataIn/MISPFeb2470.jpg, MISPFeb2470.jpg, 0.13531346097868516, 77.89736837660179
DataIn/MISPFeb2471.jpg, MISPFeb2471.jpg, 0.13143346632476127, 75.66372975210778
DataIn/MISPFeb2472.jpg, MISPFeb2472.jpg, 0.145167812180431, 83.57032966310472
DataIn/MISPFeb2473.jpg, MISPFeb2473.jpg, 0.14830377004236986, 85.37564055396598
DataIn/MISPFeb2474.jpg, MISPFeb2474.jpg, 0.16148245647175333, 92.9623579735368
DataIn/MISPFeb2475.jpg, MISPFeb2475.jpg, 0.1605736390506475, 92.43916918709297
DataIn/MISPFeb2476.jpg, MISPFeb2476.jpg, 0.1362025208772436, 78.40918313565064
DataIn/MISPFeb2477.jpg, MISPFeb2477.jpg, 0.1431690105672592, 82.41965784932621
DataIn/MISPFeb2478.jpg, MISPFeb2478.jpg, 0.16769733943864198, 96.54014708917737
DataIn/MISPFeb2479.jpg, MISPFeb2479.jpg, 0.15556267425511935, 89.55445270895244
DataIn/MISPFeb2480.jpg, MISPFeb2480.jpg, 0.1954883195466876, 112.53888216967503
DataIn/MISPFeb2481.jpg, MISPFeb2481.jpg, 0.12756555604592473, 73.43704787094863
DataIn/MISPFeb2482.jpg, MISPFeb2482.jpg, 0.14139821664981778, 81.40024569987489
DataIn/MISPFeb2483.jpg, MISPFeb2483.jpg, 0.1662697944953009, 95.71833680126291
DataIn/MISPFeb2484.jpg, MISPFeb2484.jpg, 0.12588691041929137, 72.47068372797375
DataIn/MISPFeb2485.jpg, MISPFeb2485.jpg, 0.12282965116519842, 70.71067811865476
DataIn/MISPFeb2486.jpg, MISPFeb2486.jpg, 0.1624047683647802, 93.49331526906082
DataIn/MISPFeb2487.jpg, MISPFeb2487.jpg, 0.14830377004236986, 85.37564055396598
DataIn/MISPFeb2488.jpg, MISPFeb2488.jpg, 0.17179473337193343, 98.89893831583835
DataIn/MISPFeb2489.jpg, MISPFeb2489.jpg, 0.14004734973205893, 80.62257748298549
DataIn/MISPFeb2490.jpg, MISPFeb2490.jpg, 0.15553357627046696, 89.5377015563835
DataIn/MISPFeb2491.jpg, MISPFeb2491.jpg, 0.16139834858629146, 92.91393867445294
DataIn/MISPFeb2492.jpg, MISPFeb2492.jpg, 0.1562400887937519, 89.94442728707543
DataIn/MISPFeb2493.jpg, MISPFeb2493.jpg, 0.16516820571750415, 95.08417323613851
DataIn/MISPFeb2494.jpg, MISPFeb2494.jpg, 0.15580494612633836, 89.69392398596462
DataIn/MISPFeb2495.jpg, MISPFeb2495.jpg, 0.11292314436453639, 65.00769185258002
DataIn/MISPFeb2496.jpg, MISPFeb2496.jpg, 0.13883554518628674, 79.92496481075234
DataIn/MISPFeb2497.jpg, MISPFeb2497.jpg, 0.15484332790909974, 89.1403387922662
DataIn/MISPFeb2498.jpg, MISPFeb2498.jpg, 0.13491147258462316, 77.6659513557904
DataIn/MISPFeb2499.jpg, MISPFeb2499.jpg, 0.14891290638236998, 85.72630868059116
DataIn/MISPFeb2500.jpg, MISPFeb2500.jpg, 0.12722211197238809, 73.23933369440222
DataIn/MISPFeb2501.jpg, MISPFeb2501.jpg, 0.14657442970872786, 84.38009243891595
DataIn/MISPFeb2502.jpg, MISPFeb2502.jpg, 0.13531346097868516, 77.89736837660179
DataIn/MISPFeb2503.jpg, MISPFeb2503.jpg, 0.14559329690455147, 83.81527307120105
DataIn/MISPFeb2504.jpg, MISPFeb2504.jpg, 0.12371086362774118, 71.21797525905943
DataIn/MISPFeb2505.jpg, MISPFeb2505.jpg, 0.1352800075698805, 77.87810988975015
DataIn/MISPFeb2506.jpg, MISPFeb2506.jpg, 0.153571452407749, 88.40814442120137
DataIn/MISPFeb2507.jpg, MISPFeb2507.jpg, 0.14199447683501243, 81.74350127074322
DataIn/MISPFeb2508.jpg, MISPFeb2508.jpg, 0.1584169206234076, 91.19758768739445
DataIn/MISPFeb2509.jpg, MISPFeb2509.jpg, 0.13143346632476127, 75.66372975210778
DataIn/MISPFeb2510.jpg, MISPFeb2510.jpg, 0.17503979491948074, 100.7670581092849
DataIn/MISPFeb2511.jpg, MISPFeb2511.jpg, 0.15492125611126956, 89.1852005660132
DataIn/MISPFeb2512.jpg, MISPFeb2512.jpg, 0.156702909127594, 90.21086409075129
DataIn/MISPFeb2513.jpg, MISPFeb2513.jpg, 0.1336192411340079, 76.92203845452875
DataIn/MISPFeb2514.jpg, MISPFeb2514.jpg, 0.1595272999295373, 91.83681179135085
DataIn/MISPFeb2515.jpg, MISPFeb2515.jpg, 0.12175634382483315, 70.09279563550022
DataIn/MISPFeb2516.jpg, MISPFeb2516.jpg, 0.15227904769417547, 87.66413177577246
DataIn/MISPFeb2517.jpg, MISPFeb2517.jpg, 0.13566978407347924, 78.10249675906654
DataIn/MISPFeb2518.jpg, MISPFeb2518.jpg, 0.15083561182190833, 86.83317338436964
DataIn/MISPFeb2519.jpg, MISPFeb2519.jpg, 0.12883653577515128, 74.16872656315464
DataIn/MISPFeb2520.jpg, MISPFeb2520.jpg, 0.1226575691116912, 70.61161377563892
DataIn/MISPFeb2521.jpg, MISPFeb2521.jpg, 0.13683245191787338, 78.77182237323191
DataIn/MISPFeb2522.jpg, MISPFeb2522.jpg, 0.13189182330904775, 75.92759709091287
DataIn/MISPFeb2523.jpg, MISPFeb2523.jpg, 0.10944942130984191, 63.00793600809346
DataIn/MISPFeb2524.jpg, MISPFeb2524.jpg, 0.18205326763764598, 104.80458005259122
DataIn/MISPFeb2525.jpg, MISPFeb2525.jpg, 0.14393622749539567, 82.86132994346639
DataIn/MISPFeb2526.jpg, MISPFeb2526.jpg, 0.12218926763029779, 70.3420215802759
DataIn/MISPFeb2527.jpg, MISPFeb2527.jpg, 0.1182359013248116, 68.06614430096654
DataIn/MISPFeb2528.jpg, MISPFeb2528.jpg, 0.13460919348113842, 77.4919350642375
DataIn/MISPFeb2529.jpg, MISPFeb2529.jpg, 0.11659115750361715, 67.11929677819934
DataIn/MISPFeb2530.jpg, MISPFeb2530.jpg, 0.14069223733183717, 80.99382692526635
DataIn/MISPFeb2531.jpg, MISPFeb2531.jpg, 0.14130215444210026, 81.34494452638098
DataIn/MISPFeb2532.jpg, MISPFeb2532.jpg, 0.11678509912505683, 67.23094525588644
DataIn/MISPFeb2533.jpg, MISPFeb2533.jpg, 0.10800631306728185, 62.177166226839255
DataIn/MISPFeb2534.jpg, MISPFeb2534.jpg, 0.1351907580087424, 77.82673062643708
DataIn/MISPFeb2535.jpg, MISPFeb2535.jpg, 0.12077346858870219, 69.52697318307479
DataIn/MISPFeb2536.jpg, MISPFeb2536.jpg, 0.12338114651036683, 71.02816342831905
DataIn/MISPFeb2537.jpg, MISPFeb2537.jpg, 0.14071368268480555, 81.00617260431454
DataIn/MISPFeb2538.jpg, MISPFeb2538.jpg, 0.1422386453056748, 81.88406438373708
DataIn/MISPFeb2539.jpg, MISPFeb2539.jpg, 0.1325763875441228, 76.32168761236873
DataIn/MISPFeb2540.jpg, MISPFeb2540.jpg, 0.1253705107086533, 72.17340230306452
DataIn/MISPFeb2541.jpg, MISPFeb2541.jpg, 0.12066098745318048, 69.46221994724903
DataIn/MISPFeb2542.jpg, MISPFeb2542.jpg, 0.13028051890453488, 75.0
DataIn/MISPFeb2543.jpg, MISPFeb2543.jpg, 0.14329541054235076, 82.49242389456137
DataIn/MISPFeb2544.jpg, MISPFeb2544.jpg, 0.10076524161242403, 58.008620049092706
DataIn/MISPFeb2545.jpg, MISPFeb2545.jpg, 0.14031641309198453, 80.77747210701756
DataIn/MISPFeb2546.jpg, MISPFeb2546.jpg, 0.12393018769880439, 71.34423592694787
DataIn/MISPFeb2547.jpg, MISPFeb2547.jpg, 0.12613833728243457, 72.61542535852834
DataIn/MISPFeb2548.jpg, MISPFeb2548.jpg, 0.13143346632476127, 75.66372975210778
DataIn/MISPFeb2549.jpg, MISPFeb2549.jpg, 0.11591631432502272, 66.73080248281148
DataIn/MISPFeb2550.jpg, MISPFeb2550.jpg, 0.1139605004164935, 65.60487786742691
DataIn/MISPFeb2551.jpg, MISPFeb2551.jpg, 0.11721064111591897, 67.47592163134935
DataIn/MISPFeb2552.jpg, MISPFeb2552.jpg, 0.14232347527910547, 81.93289937503738
DataIn/MISPFeb2553.jpg, MISPFeb2553.jpg, 0.12907052894973078, 74.30343195303969
DataIn/MISPFeb2554.jpg, MISPFeb2554.jpg, 0.16075205947715887, 92.5418824100742
DataIn/MISPFeb2555.jpg, MISPFeb2555.jpg, 0.1453547637223913, 83.67795408588812
DataIn/MISPFeb2556.jpg, MISPFeb2556.jpg, 0.09685645672383199, 55.758407437802596
DataIn/MISPFeb2557.jpg, MISPFeb2557.jpg, 0.1156426651769793, 66.57326790837296
DataIn/MISPFeb2558.jpg, MISPFeb2558.jpg, 0.13442974438488453, 77.38862965578342
DataIn/MISPFeb2559.jpg, MISPFeb2559.jpg, 0.1254787702247604, 72.2357252334328
DataIn/MISPFeb2560.jpg, MISPFeb2560.jpg, 0.11514583741010428, 66.2872536767062
DataIn/MISPFeb2561.jpg, MISPFeb2561.jpg, 0.12119745522387304, 69.77105417004964
DataIn/MISPFeb2562.jpg, MISPFeb2562.jpg, 0.1315711410828189, 75.7429864739964
DataIn/MISPFeb2563.jpg, MISPFeb2563.jpg, 0.14180309519932763, 81.6333265278342
DataIn/MISPFeb2564.jpg, MISPFeb2564.jpg, 0.13758017580105822, 79.20227269466452
DataIn/MISPFeb2565.jpg, MISPFeb2565.jpg, 0.12780187628562978, 73.57309290766564
DataIn/MISPFeb2566.jpg, MISPFeb2566.jpg, 0.11965650806325058, 68.8839603971781
DataIn/MISPFeb2567.jpg, MISPFeb2567.jpg, 0.12723397030414452, 73.24616030891995
DataIn/MISPFeb2568.jpg, MISPFeb2568.jpg, 0.10390546359917131, 59.81638571495272
DataIn/MISPFeb2569.jpg, MISPFeb2569.jpg, 0.14138754629424663, 81.39410298049853
DataIn/MISPFeb2570.jpg, MISPFeb2570.jpg, 0.13056971020133915, 75.16648189186454
DataIn/MISPFeb2571.jpg, MISPFeb2571.jpg, 0.08007513573063639, 46.09772228646444
DataIn/MISPFeb2572.jpg, MISPFeb2572.jpg, 0.1574137578246907, 90.62008607367353
DataIn/MISPFeb2573.jpg, MISPFeb2573.jpg, 0.10647283398365405, 61.29437168288782
DataIn/MISPFeb2574.jpg, MISPFeb2574.jpg, 0.1323941831803508, 76.21679604916491
DataIn/MISPFeb2575.jpg, MISPFeb2575.jpg, 0.1391936910220031, 80.1311425102625
DataIn/MISPFeb2576.jpg, MISPFeb2576.jpg, 0.13945358300063362, 80.2807573457052
DataIn/MISPFeb2577.jpg, MISPFeb2577.jpg, 0.14674930890241714, 84.48076704197234
DataIn/MISPFeb2578.jpg, MISPFeb2578.jpg, 0.12238666560653452, 70.45565981523414
DataIn/MISPFeb2579.jpg, MISPFeb2579.jpg, 0.09616863586891691, 55.362442142665635
DataIn/MISPFeb2580.jpg, MISPFeb2580.jpg, 0.09890647444105077, 56.938563381947034
DataIn/MISPFeb2581.jpg, MISPFeb2581.jpg, 0.09741560704617183, 56.08029957123981
DataIn/MISPFeb2582.jpg, MISPFeb2582.jpg, 0.08518747714177385, 49.040799340956916
DataIn/MISPFeb2583.jpg, MISPFeb2583.jpg, 0.10665688396369315, 61.40032573203501
DataIn/MISPFeb2584.jpg, MISPFeb2584.jpg, 0.09234306706879471, 53.16013544000805
DataIn/MISPFeb2585.jpg, MISPFeb2585.jpg, 0.14595553420810883, 84.02380615040002
DataIn/MISPFeb2586.jpg, MISPFeb2586.jpg, 0.12127212252034325, 69.81403870282824
DataIn/MISPFeb2587.jpg, MISPFeb2587.jpg, 0.08654044117719098, 49.8196748283246
DataIn/MISPFeb2588.jpg, MISPFeb2588.jpg, 0.10821564134635894, 62.297672508690084
DataIn/MISPFeb2589.jpg, MISPFeb2589.jpg, 0.09219590670904138, 53.075418038862395
DataIn/MISPFeb2590.jpg, MISPFeb2590.jpg, 0.09741560704617183, 56.08029957123981
DataIn/MISPFeb2591.jpg, MISPFeb2591.jpg, 0.09634105145751802, 55.46169849544819
DataIn/MISPFeb2592.jpg, MISPFeb2592.jpg, 0.09019410641684104, 51.92301994298868
DataIn/MISPFeb2593.jpg, MISPFeb2593.jpg, 0.1125216147855235, 64.77653896280658
DataIn/MISPFeb2594.jpg, MISPFeb2594.jpg, 0.09172011720070547, 52.80151512977634
DataIn/MISPFeb2595.jpg, MISPFeb2595.jpg, 0.0751974319865416, 43.289721643826724
DataIn/MISPFeb2596.jpg, MISPFeb2596.jpg, 0.055205062154512555, 31.78049716414141
